experiment,run,configuration,peak_infected,peak_infected_tick,time_to_peak,final_infected,final_recovered,final_dead,max_hot_transmission,max_cold_transmission,max_moderate_transmission,total_airport_usage,total_port_usage,max_affected_countries,total_cross_border,total_within_country
Transportation_Study,856,hr0.6_cr0.6_tptrue_isfalse_ap30,39,365,365,39,8737,1018,0.006025957972805933,0,0,1805,112,1,0,39
Transportation_Study,868,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.768189509306261E-4,9,0,1,0,2
Transportation_Study,867,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.765899864682003E-4,3,2,1,0,2
Transportation_Study,857,hr0.6_cr0.6_tptrue_isfalse_ap30,26,365,365,26,9233,1010,0.003824384274131865,4.982561036372695E-4,0,2500,50,6,0,26
Transportation_Study,859,hr0.6_cr0.6_tptrue_isfalse_ap30,23,365,365,23,8161,896,1.5396458814472672E-4,0.011116725618999495,0,889,380,3,0,23
Transportation_Study,858,hr0.6_cr0.6_tptrue_isfalse_ap30,77,365,365,77,9108,1037,0.00894923622897701,0.007816091954022988,6.772773450728074E-4,1393,251,15,0,77
Transportation_Study,863,hr0.6_cr0.6_tptrue_isfalse_ap30,258,365,365,258,8164,879,0.026683024076061955,0.03914590747330961,0.002363268062120189,1606,145,16,0,258
Transportation_Study,869,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.001013856032443393,6,0,1,0,3
Transportation_Study,862,hr0.6_cr0.6_tptrue_isfalse_ap30,16,365,365,16,8646,885,0.002456248081056187,0,0,1593,85,1,0,16
Transportation_Study,861,hr0.6_cr0.6_tptrue_isfalse_ap30,3,365,365,3,8764,1001,0,0.0015151515151515152,0,1625,320,1,0,3
Transportation_Study,870,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.768189509306261E-4,3,2,1,0,2
Transportation_Study,866,hr0.6_cr0.6_tptrue_isfalse_ap30,99,365,365,99,8200,881,0.007522259748234571,0.024390243902439025,6.743088334457181E-4,710,57,19,0,99
Transportation_Study,860,hr0.6_cr0.6_tptrue_isfalse_ap30,11,365,365,11,8730,1018,0.0016936104695919939,0,0,1561,362,1,0,11
Transportation_Study,871,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.772773450728074E-4,8,1,1,0,2
Transportation_Study,864,hr0.6_cr0.6_tptrue_isfalse_ap30,241,365,365,241,8015,930,0.02747672111128072,0.02844311377245509,0.0013536379018612521,1128,113,23,1,240
Transportation_Study,872,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3523298692591353E-4,6,0,1,0,1
Transportation_Study,873,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.356831151393085E-4,2,0,1,0,1
Transportation_Study,874,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013536379018612521,9,0,2,0,4
Transportation_Study,875,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.379520108144643E-4,6,5,1,0,1
Transportation_Study,876,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.324468085106383E-4,3,3,1,0,1
Transportation_Study,877,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3738191632928474E-4,4,2,1,0,1
Transportation_Study,865,hr0.6_cr0.6_tptrue_isfalse_ap30,1,365,365,1,7835,917,1.5330369461904033E-4,0,0,1917,104,1,0,1
Transportation_Study,878,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3840947546531303E-4,10,0,1,0,1
Transportation_Study,868,hr0.6_cr0.6_tptrue_isfalse_ap30,157,365,365,157,8016,938,0.007153965785381027,0.0541497975708502,0.0013536379018612521,1506,239,18,0,157
Transportation_Study,879,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3760972316002703E-4,3,2,1,0,1
Transportation_Study,870,hr0.6_cr0.6_tptrue_isfalse_ap30,469,365,365,469,7333,806,0.007543103448275862,0.003493013972055888,0.13976311336717429,766,220,8,0,469
Transportation_Study,867,hr0.6_cr0.6_tptrue_isfalse_ap30,23,365,365,23,8787,925,0.0033768227168073676,5.002501250625312E-4,0,1995,511,4,0,23
Transportation_Study,880,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.772773450728074E-4,10,1,1,0,2
Transportation_Study,869,hr0.6_cr0.6_tptrue_isfalse_ap30,289,365,365,289,7384,841,0.021492170709241632,0.05438510534051935,0.012842176410949644,1794,67,23,0,289
Transportation_Study,875,hr0.6_cr0.6_tptrue_isfalse_ap30,153,365,365,153,8487,963,0.014144486692015209,0.03031834259727135,0,1235,160,17,0,153
Transportation_Study,881,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010124873439082012,13,0,1,0,3
Transportation_Study,882,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.754474839581223E-4,7,0,1,0,2
Transportation_Study,883,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.688963210702341E-4,8,2,1,0,2
Transportation_Study,872,hr0.6_cr0.6_tptrue_isfalse_ap30,1,365,365,1,8542,904,0,5.00751126690035E-4,0,2427,72,1,0,1
Transportation_Study,876,hr0.6_cr0.6_tptrue_isfalse_ap30,171,365,365,171,8987,974,0.01904761904761905,0.02277327935222672,0,1509,256,18,0,171
Transportation_Study,874,hr0.6_cr0.6_tptrue_isfalse_ap30,37,365,365,37,8631,994,0.0029167945962542217,0.008968609865470852,0,2381,157,3,0,37
Transportation_Study,878,hr0.6_cr0.6_tptrue_isfalse_ap30,120,365,365,120,8553,1001,0.012163202463433411,0.019230769230769232,0.0010152284263959391,1277,80,22,0,120
Transportation_Study,873,hr0.6_cr0.6_tptrue_isfalse_ap30,0,362,362,0,9266,1010,0,0,0,2416,177,0,0,0
Transportation_Study,884,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.743088334457181E-4,9,0,2,0,2
Transportation_Study,885,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.642311524410495E-4,9,3,2,0,2
Transportation_Study,877,hr0.6_cr0.6_tptrue_isfalse_ap30,68,365,365,68,7822,869,0.010135135135135136,0.001010611419909045,0,2220,221,8,0,68
Transportation_Study,888,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010131712259371835,11,0,2,0,3
Transportation_Study,871,hr0.6_cr0.6_tptrue_isfalse_ap30,1929,365,365,1929,5831,661,0.20661538461538462,0.09381237524950099,0.13477819166948865,2593,407,67,7,1922
Transportation_Study,887,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013545546901456147,5,1,1,0,4
Transportation_Study,886,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013499831252109348,9,3,2,0,4
Transportation_Study,879,hr0.6_cr0.6_tptrue_isfalse_ap30,10,365,365,10,8681,976,0,0.00499001996007984,0,924,250,3,0,10
Transportation_Study,889,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,9.963467286615742E-4,5,1,1,0,3
Transportation_Study,890,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010056989607777405,9,1,1,0,3
Transportation_Study,891,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.729475100942127E-4,6,1,2,0,2
Transportation_Study,882,hr0.6_cr0.6_tptrue_isfalse_ap30,20,365,365,20,8783,973,0.0010716472749540723,0.006509764646970456,0,2091,26,2,0,20
Transportation_Study,880,hr0.6_cr0.6_tptrue_isfalse_ap30,106,365,365,106,8549,947,0.010161662817551964,0.018656716417910446,0,2717,198,6,0,106
Transportation_Study,883,hr0.6_cr0.6_tptrue_isfalse_ap30,131,365,365,131,9156,1068,0.014010777521170132,0.01839080459770115,0,2082,111,12,0,131
Transportation_Study,884,hr0.6_cr0.6_tptrue_isfalse_ap30,8,365,365,8,8862,1036,4.619648906683092E-4,0.0024987506246876563,0,1658,163,2,0,8
Transportation_Study,892,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010056989607777405,3,1,1,0,3
Transportation_Study,881,hr0.6_cr0.6_tptrue_isfalse_ap30,823,365,365,823,6976,773,0.053609831029185866,0.08034360788276908,0.10631117111036112,2043,216,38,2,821
Transportation_Study,887,hr0.6_cr0.6_tptrue_isfalse_ap30,276,365,365,276,8420,945,0.022170900692840646,0.05472636815920398,0.007450050795800881,1072,299,21,1,275
Transportation_Study,894,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.001015916017609211,3,0,1,0,3
Transportation_Study,893,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013297872340425532,8,1,2,0,4
Transportation_Study,885,hr0.6_cr0.6_tptrue_isfalse_ap30,76,365,365,76,8331,887,0.0042997542997543,0.022954091816367265,6.642311524410495E-4,1245,356,10,2,74
Transportation_Study,895,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013504388926401081,4,1,1,0,4
Transportation_Study,888,hr0.6_cr0.6_tptrue_isfalse_ap30,0,351,351,0,8805,988,0,0,0,2069,73,0,0,0
Transportation_Study,896,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.001012829169480081,7,1,2,0,3
Transportation_Study,897,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.001015916017609211,6,4,1,0,3
Transportation_Study,898,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3840947546531303E-4,10,0,1,0,1
Transportation_Study,891,hr0.6_cr0.6_tptrue_isfalse_ap30,49,365,365,49,8567,896,0.00538130381303813,0.0070600100857286935,0,1355,135,10,1,48
Transportation_Study,889,hr0.6_cr0.6_tptrue_isfalse_ap30,81,365,365,81,8622,957,0.009671476819158736,0.0029925187032418953,0.003985386914646297,1352,108,8,0,81
Transportation_Study,899,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.752194463200541E-4,4,4,1,0,2
Transportation_Study,900,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.386386725364037E-4,4,1,1,0,1
Transportation_Study,901,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.856359273225917E-4,109,13,1,0,2
Transportation_Study,890,hr0.6_cr0.6_tptrue_isfalse_ap30,91,365,365,91,8439,931,0.010009239297813366,0.009813542688910697,0.002011397921555481,2315,320,14,0,91
Transportation_Study,886,hr0.6_cr0.6_tptrue_isfalse_ap30,38,365,365,38,8817,975,0.00460546515198035,0.0035353535353535356,3.374957813027337E-4,2636,760,10,0,38
Transportation_Study,892,hr0.6_cr0.6_tptrue_isfalse_ap30,117,365,365,117,8876,1044,0.01308698999230177,0.016008004002001,0,692,206,10,1,116
Transportation_Study,902,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.379520108144643E-4,116,5,1,0,1
Transportation_Study,903,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.759040216289286E-4,172,39,1,0,2
Transportation_Study,904,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.379520108144643E-4,102,20,1,0,1
Transportation_Study,895,hr0.6_cr0.6_tptrue_isfalse_ap30,35,365,365,35,8724,974,0.0035308566165182685,0.00558659217877095,3.3760972316002703E-4,1169,493,8,0,35
Transportation_Study,894,hr0.6_cr0.6_tptrue_isfalse_ap30,67,365,365,67,8654,946,0.009364445809026711,0.003036437246963563,0,1745,312,8,0,67
Transportation_Study,897,hr0.6_cr0.6_tptrue_isfalse_ap30,48,365,365,48,9202,988,0.004453316953316954,0.008470353761833582,6.772773450728074E-4,1120,243,2,0,48
Transportation_Study,893,hr0.6_cr0.6_tptrue_isfalse_ap30,32,365,365,32,8414,969,7.702973347712217E-4,0.009466865969108122,0.0026595744680851063,1959,135,6,0,32
Transportation_Study,900,hr0.6_cr0.6_tptrue_isfalse_ap30,101,365,365,101,8397,949,0.010780840905590635,0.01568825910931174,0,1256,71,17,0,101
Transportation_Study,905,hr0.6_cr0.6_tptrue_isfalse_ap30,6,0,0,6,0,0,0,0,0.0020304568527918783,124,7,1,0,6
Transportation_Study,906,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010063737001006373,109,9,1,0,3
Transportation_Study,899,hr0.6_cr0.6_tptrue_isfalse_ap30,1,365,365,1,8197,917,0,5.012531328320802E-4,0,1254,507,1,0,1
Transportation_Study,907,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.720430107526882E-4,119,20,1,0,2
Transportation_Study,908,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.752194463200541E-4,60,0,2,0,2
Transportation_Study,909,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010056989607777405,139,8,1,0,3
Transportation_Study,896,hr0.6_cr0.6_tptrue_isfalse_ap30,62,365,365,62,8811,932,0.004299094119453401,0.016194331983805668,6.752194463200541E-4,2073,196,10,0,62
Transportation_Study,910,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3840947546531303E-4,79,4,1,0,1
Transportation_Study,898,hr0.6_cr0.6_tptrue_isfalse_ap30,27,365,365,27,9104,1032,0.002002156168181118,0.006578947368421052,3.3840947546531303E-4,2301,246,8,0,27
Transportation_Study,911,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.768189509306261E-4,134,19,2,0,2
Transportation_Study,912,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.772773450728074E-4,198,5,1,0,2
Transportation_Study,908,hr0.6_cr0.6_tptrue_isfalse_ap30,26,365,365,26,8723,947,0.00184218606079214,0.006986027944111776,0,3187,0,6,0,26
Transportation_Study,910,hr0.6_cr0.6_tptrue_isfalse_ap30,427,365,365,427,6102,629,0.008464142813173285,0.05659423951490652,0.08798646362098139,3006,251,22,9,418
Transportation_Study,913,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.386386725364037E-4,108,10,1,0,1
Transportation_Study,914,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.642311524410495E-4,82,18,1,0,2
Transportation_Study,906,hr0.6_cr0.6_tptrue_isfalse_ap30,47,365,365,47,8272,869,0.0018470063106048947,0.0175,0,5196,645,7,0,47
Transportation_Study,904,hr0.6_cr0.6_tptrue_isfalse_ap30,30,365,365,30,8723,941,0.003372681281618887,0.00400200100050025,0,5533,827,3,0,30
Transportation_Study,902,hr0.6_cr0.6_tptrue_isfalse_ap30,57,365,365,57,8467,973,6.142506142506142E-4,0.02594810379241517,3.379520108144643E-4,5454,373,5,0,57
Transportation_Study,901,hr0.6_cr0.6_tptrue_isfalse_ap30,9,365,365,9,8282,860,0.0012315270935960591,5.02008032128514E-4,0,6922,901,6,0,9
Transportation_Study,905,hr0.6_cr0.6_tptrue_isfalse_ap30,4,365,365,4,8927,999,0,0.002017145738779627,0,5682,336,1,0,4
Transportation_Study,915,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.001015916017609211,79,1,1,0,3
Transportation_Study,916,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.752194463200541E-4,106,19,2,0,2
Transportation_Study,918,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,3.079765937788728E-4,0,3.386386725364037E-4,100,2,1,1,2
Transportation_Study,917,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010114632501685772,132,21,1,0,3
Transportation_Study,919,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.759040216289286E-4,124,9,1,0,2
Transportation_Study,907,hr0.6_cr0.6_tptrue_isfalse_ap30,98,365,365,98,8552,876,0.009674447174447175,0.017703591299949417,0,6367,881,3,0,98
Transportation_Study,920,hr0.6_cr0.6_tptrue_isfalse_ap30,5,0,0,5,0,0,0,0,0.001692047377326565,106,37,1,0,5
Transportation_Study,903,hr0.6_cr0.6_tptrue_isfalse_ap30,118,365,365,118,8615,1024,0.009396179913739987,0.028846153846153848,0,6212,3064,10,0,118
Transportation_Study,921,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.386386725364037E-4,107,27,1,0,1
Transportation_Study,909,hr0.6_cr0.6_tptrue_isfalse_ap30,14,365,365,14,8864,990,0.0021561681811181274,0,0,8322,409,2,0,14
Transportation_Study,922,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.759040216289286E-4,117,9,1,0,2
Transportation_Study,911,hr0.6_cr0.6_tptrue_isfalse_ap30,20,365,365,20,9229,1000,0.0015353907569476432,0.004597701149425287,0,5722,2470,5,0,20
Transportation_Study,915,hr0.6_cr0.6_tptrue_isfalse_ap30,0,354,354,0,8894,956,0,0,0,5020,91,0,0,0
Transportation_Study,923,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013550135501355014,66,63,2,0,4
Transportation_Study,912,hr0.6_cr0.6_tptrue_isfalse_ap30,6,365,365,6,9137,1026,9.239297813366184E-4,0,0,9945,418,3,0,6
Transportation_Study,914,hr0.6_cr0.6_tptrue_isfalse_ap30,157,365,365,157,8671,949,0.02017557369474819,0.00998003992015968,0.0019926934573231483,5135,846,17,0,157
Transportation_Study,918,hr0.6_cr0.6_tptrue_isfalse_ap30,0,332,332,0,8853,1026,0,0,0,4561,176,0,0,0
Transportation_Study,924,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.729475100942127E-4,146,10,2,0,2
Transportation_Study,925,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3840947546531303E-4,74,8,1,0,1
Transportation_Study,926,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3288948069241014E-4,101,24,1,0,1
Transportation_Study,927,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010162601626016261,131,25,1,0,3
Transportation_Study,913,hr0.6_cr0.6_tptrue_isfalse_ap30,52,365,365,52,8955,1022,0.006350166313879649,0.004899559039686428,0,6729,999,6,0,52
Transportation_Study,919,hr0.6_cr0.6_tptrue_isfalse_ap30,9,365,365,9,8863,1002,3.0792917628945344E-4,0.00354251012145749,0,5751,1072,4,0,9
Transportation_Study,916,hr0.6_cr0.6_tptrue_isfalse_ap30,32,365,365,32,8334,948,0.00475678993401872,0,3.3760972316002703E-4,6317,921,7,0,32
Transportation_Study,928,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3852403520649965E-4,117,4,1,0,1
Transportation_Study,929,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.752194463200541E-4,40,11,2,0,2
Transportation_Study,930,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.772773450728074E-4,93,0,1,0,2
Transportation_Study,920,hr0.6_cr0.6_tptrue_isfalse_ap30,94,365,365,94,7857,885,0.011855273287143957,0.00606366851945427,0.001692047377326565,5359,2225,12,1,93
Transportation_Study,931,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.724949562878278E-4,130,7,2,0,2
Transportation_Study,917,hr0.6_cr0.6_tptrue_isfalse_ap30,37,365,365,37,8288,940,9.230769230769231E-4,0.01427255985267035,0,6959,959,6,0,37
Transportation_Study,921,hr0.6_cr0.6_tptrue_isfalse_ap30,24,365,365,24,9301,1006,9.2109303039607E-4,0.009072580645161291,0,6708,842,6,0,24
Transportation_Study,932,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.759040216289286E-4,77,7,1,0,2
Transportation_Study,933,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.768189509306261E-4,101,15,1,0,2
Transportation_Study,922,hr0.6_cr0.6_tptrue_isfalse_ap30,25,365,365,25,8694,960,4.606879606879607E-4,0.01096163428001993,0,6473,571,3,0,25
Transportation_Study,934,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010145417653026716,121,5,1,0,3
Transportation_Study,929,hr0.6_cr0.6_tptrue_isfalse_ap30,967,365,365,967,4032,455,0.060964373464373466,0.014449427005480818,0.1826468602295746,2341,608,27,5,962
Transportation_Study,935,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.386386725364037E-4,145,25,1,0,1
Transportation_Study,925,hr0.6_cr0.6_tptrue_isfalse_ap30,467,365,365,467,7512,845,0.023409825966425383,0.08283433133732535,0.05042301184433164,4757,464,28,9,458
Transportation_Study,926,hr0.6_cr0.6_tptrue_isfalse_ap30,295,365,365,295,8350,926,0.03746928746928747,0.023952095808383235,9.986684420772304E-4,5534,846,20,0,295
Transportation_Study,928,hr0.6_cr0.6_tptrue_isfalse_ap30,70,365,365,70,9081,979,0.01077752117013087,0,0,4454,221,4,0,70
Transportation_Study,936,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.763611768684477E-4,61,15,1,0,2
Transportation_Study,923,hr0.6_cr0.6_tptrue_isfalse_ap30,1,365,365,1,9011,1080,0,4.987531172069825E-4,0,4159,2422,1,0,1
Transportation_Study,937,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3840947546531303E-4,108,4,1,0,1
Transportation_Study,938,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.704659738518271E-4,85,17,1,0,2
Transportation_Study,924,hr0.6_cr0.6_tptrue_isfalse_ap30,36,365,365,36,8826,996,9.230769230769231E-4,0.014201762977473066,3.3647375504710633E-4,8669,520,5,0,36
Transportation_Study,939,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010063737001006373,116,25,2,0,3
Transportation_Study,930,hr0.6_cr0.6_tptrue_isfalse_ap30,38,365,365,38,9035,976,3.0792917628945344E-4,0.018027040560841263,0,5783,116,3,0,38
Transportation_Study,940,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.768189509306261E-4,85,35,1,0,2
Transportation_Study,927,hr0.6_cr0.6_tptrue_isfalse_ap30,42,365,365,42,8834,977,0.0033882642846142,0.008982035928143712,6.775067750677507E-4,7045,1165,8,0,42
Transportation_Study,941,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.772773450728074E-4,69,9,1,0,2
Transportation_Study,931,hr0.6_cr0.6_tptrue_isfalse_ap30,0,358,358,0,9153,1028,0,0,0,6764,356,0,0,0
Transportation_Study,932,hr0.6_cr0.6_tptrue_isfalse_ap30,55,365,365,55,8319,910,0.007924413288631514,0.001010611419909045,3.379520108144643E-4,4005,350,5,0,55
Transportation_Study,942,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.759040216289286E-4,117,8,2,0,2
Transportation_Study,943,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013486176668914363,120,9,1,0,4
Transportation_Study,944,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.747638326585695E-4,98,5,1,0,2
Transportation_Study,933,hr0.6_cr0.6_tptrue_isfalse_ap30,34,365,365,34,8775,992,0.0018504240555127216,0.010005002501250625,6.768189509306261E-4,5525,523,5,0,34
Transportation_Study,945,hr0.6_cr0.6_tptrue_isfalse_ap30,4,0,0,4,0,0,0,0,0.0013527223537368955,162,7,1,0,4
Transportation_Study,934,hr0.6_cr0.6_tptrue_isfalse_ap30,4,365,365,4,8862,1044,0,0.001993024414549078,0,6488,412,1,0,4
Transportation_Study,936,hr0.6_cr0.6_tptrue_isfalse_ap30,9,365,365,9,8458,960,1.5353907569476432E-4,0.004016064257028112,0,3318,800,2,0,9
Transportation_Study,946,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.724949562878278E-4,127,10,1,0,2
Transportation_Study,935,hr0.6_cr0.6_tptrue_isfalse_ap30,4,365,365,4,9002,1005,1.5405946695424435E-4,0.001010611419909045,3.386386725364037E-4,6260,886,1,0,4
Transportation_Study,947,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.71591672263264E-4,105,6,1,0,2
Transportation_Study,948,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.747638326585695E-4,168,19,1,0,2
Transportation_Study,938,hr0.6_cr0.6_tptrue_isfalse_ap30,33,365,365,33,9065,1000,0.004618937644341801,0.0015159171298635675,0,4345,879,6,0,33
Transportation_Study,937,hr0.6_cr0.6_tptrue_isfalse_ap30,13,365,365,13,8351,957,3.0807147258163895E-4,0.0029895366218236174,0.001692047377326565,5457,227,3,0,13
Transportation_Study,941,hr0.6_cr0.6_tptrue_isfalse_ap30,63,365,365,63,8570,926,0.008278399509428177,0.004048582995951417,3.386386725364037E-4,3296,416,6,0,63
Transportation_Study,949,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.0010152284263959391,57,23,1,0,3
Transportation_Study,940,hr0.6_cr0.6_tptrue_isfalse_ap30,145,365,365,145,8513,904,0.01458621219100261,0.022954091816367265,0.0013536379018612521,4206,1085,12,0,145
Transportation_Study,950,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.386386725364037E-4,159,4,1,0,1
Transportation_Study,951,hr0.6_cr0.6_tptrue_isfalse_ap30,3,0,0,3,0,0,0,0,0.001012829169480081,64,2,1,0,3
Transportation_Study,952,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.752194463200541E-4,58,3,1,0,2
Transportation_Study,942,hr0.6_cr0.6_tptrue_isfalse_ap30,0,358,358,0,8703,985,0,0,0,4922,455,0,0,0
Transportation_Study,953,hr0.6_cr0.6_tptrue_isfalse_ap30,2,0,0,2,0,0,0,0,6.759040216289286E-4,136,5,1,0,2
Transportation_Study,943,hr0.6_cr0.6_tptrue_isfalse_ap30,977,365,365,977,7175,818,0.11376231527093596,0.08640727640222334,0.022589345920431558,7040,668,46,6,971
Transportation_Study,954,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3840947546531303E-4,83,11,1,0,1
Transportation_Study,944,hr0.6_cr0.6_tptrue_isfalse_ap30,39,365,365,39,8882,970,0.005198776758409786,0.001010611419909045,0.0010121457489878543,5633,527,7,0,39
Transportation_Study,955,hr0.6_cr0.6_tptrue_isfalse_ap30,1,0,0,1,0,0,0,0,3.3760972316002703E-4,154,12,1,0,1
Transportation_Study,939,hr0.6_cr0.6_tptrue_isfalse_ap30,154,365,365,154,8791,992,0.015121729925903523,0.024925224327018942,0.0013418316001341832,7541,1499,21,1,153
